node_id,hour,precomputed_risk
1007645,17,2.419
1007646,17,0.642
1007647,17,0.21
1007648,17,0.397
1007649,17,1.068
1007650,17,0.284
1007651,17,2.178
1007652,17,2.881
1007653,17,2.993
1007654,17,2.566
1007655,17,0.185
1007656,17,0.464
1007657,17,2.693
1007658,17,2.567
1007659,17,1.408
1007660,17,1.034
1007661,17,1.251
1007662,17,0.935
1007663,17,1.564
1007664,17,1.826
1007665,17,0.353
1007666,17,0.123
1007667,17,0.073
1007668,17,2.56
1007669,17,2.184
1007670,17,2.858
1007671,17,2.637
1007672,17,1.108
1007673,17,2.879
1007674,17,1.824
1007675,17,0.409
1007676,17,1.179
1007677,17,1.172
1007678,17,2.644
1007679,17,0.897
1007680,17,2.646
1007681,17,2.92
1007682,17,2.644
1007683,17,1.718
1007684,17,1.664
1007685,17,0.824
1007686,17,2.194
1007687,17,2.182
1007688,17,0.671
1007689,17,1.725
1007690,17,0.719
1007691,17,1.522
1007692,17,0.455
1007693,17,1.663
1007694,17,0.321
1007695,17,0.188
1007696,17,1.441
1007697,17,1.633
1007698,17,0.639
1007699,17,1.716
1007700,17,1.346
1007701,17,0.308
1007702,17,0.561
1007703,17,2.785
1007704,17,2.608
1007705,17,1.617
1007706,17,2.569
1007707,17,2.536
1007708,17,0.961
1007709,17,0.878
1007710,17,1.647
1007711,17,2.089
1007712,17,2.124
1007713,17,1.244
1007714,17,1.912
1007715,17,1.582
1007716,17,0.401
1007717,17,2.947
1007718,17,2.753
1007719,17,2.881
1007720,17,1.318
1007721,17,0.557
1007722,17,0.988
1007723,17,0.7
1007724,17,1.712
1007725,17,1.793
1007726,17,2.539
1007727,17,0.125
1007728,17,0.042
1007729,17,1.337
1007730,17,1.37
1007731,17,1.491
1007732,17,1.277
1007733,17,1.575
1007734,17,2.275
1007735,17,2.59
1007736,17,1.722
1007737,17,1.356
1007738,17,0.527
1007739,17,2.037
1007740,17,0.443
1007741,17,2.621
1007742,17,2.937
1007743,17,2.564
1007744,17,1.814
1007745,17,1.594
1007746,17,0.443
1007747,17,1.592
1007748,17,1.994
1007749,17,2.875
1007750,17,1.843
1007751,17,0.366
1007752,17,0.802
1007753,17,0.278
1007754,17,2.861
1007755,17,0.077
1007756,17,1.521
1007757,17,1.662
1007758,17,0.989
1007759,17,2.004
1007760,17,1.495
1007761,17,2.958
1007762,17,1.528
1007763,17,2.025
1007764,17,0.132
1007765,17,2.076
1007766,17,0.625
1007767,17,2.797
1007768,17,0.663
1007769,17,0.697
1007770,17,2.425
1007771,17,2.13
1007772,17,2.381
1007773,17,1.976
1007774,17,0.579
1007775,17,0.359
1007776,17,0.131
1007777,17,0.521
1007778,17,1.773
1007779,17,0.798
1007780,17,2.476
1007781,17,1.309
1007782,17,0.812
1007783,17,2.251
1007784,17,1.93
1007785,17,0.216
1007786,17,0.611
1007787,17,0.424
1007788,17,0.386
1007789,17,2.003
1007790,17,1.958
1007791,17,2.351
1007792,17,2.359
1007793,17,1.112
1007794,17,2.145
1007795,17,0.594
1007796,17,0.599
1007797,17,1.311
1007798,17,1.047
1007799,17,2.674
1007800,17,0.515
1007801,17,0.022
1007802,17,0.933
1007803,17,1.506
1007804,17,2.907
1007805,17,0.736
1007806,17,2.122
1007807,17,0.713
1007808,17,2.888
1007809,17,2.859
1007810,17,2.447
1007811,17,2.482
1007812,17,1.701
1007813,17,0.036
1007814,17,1.007
1007815,17,1.034
1007816,17,2.525
1007817,17,2.645
1007818,17,1.629
1007819,17,2.655
1007820,17,0.56
1007821,17,2.207
1007822,17,2.627
1007823,17,2.502
1007824,17,2.606
1007825,17,0.929
1007826,17,2.234
1007827,17,1.3
1007828,17,1.109
1007829,17,1.661
1007830,17,2.795
1007831,17,0.373
1007832,17,0.738
1007833,17,0.372
1007834,17,2.455
1007835,17,2.382
1007836,17,0.898
1007837,17,2.304
1007838,17,2.009
1007839,17,1.773
1007840,17,2.311
1007841,17,2.084
1007842,17,2.425
1007843,17,1.442
1007844,17,0.728
1007845,17,0.776
1007846,17,0.94
1007847,17,1.52
1007848,17,0.893
1007849,17,0.846
1007850,17,1.17
1007851,17,2.466
1007852,17,1.437
1007853,17,0.074
1007854,17,0.021
1007855,17,0.752
1007856,17,0.399
1007857,17,2.33
1007858,17,2.62
1007859,17,0.92
1007860,17,1.907
1007861,17,2.988
1007862,17,1.554
1007863,17,1.951
1007864,17,0.204
1007865,17,0.856
1007866,17,2.17
1007867,17,0.531
1007868,17,2.21
1007869,17,0.76
1007870,17,2.624
1007871,17,0.406
1007872,17,0.928
1007873,17,2.539
1007874,17,2.665
1007875,17,0.32
1007876,17,1.112
1007877,17,0.26
1007878,17,1.64
1007879,17,2.894
1007880,17,1.688
1007881,17,1.3
1007882,17,0.404
1007883,17,1.024
1007884,17,1.129
1007885,17,0.809
1007886,17,0.808
1007887,17,0.456
1007888,17,0.118
1007889,17,2.217
1007890,17,1.076
1007891,17,1.188
1007892,17,1.662
1007893,17,0.639
1007894,17,2.981
1007895,17,2.157
1007896,17,0.155
1007897,17,2.973
1007898,17,1.89
1007899,17,1.237
1007900,17,0.69
1007901,17,1.332
1007902,17,2.739
1007903,17,1.486
1007904,17,0.89
1007905,17,2.517
1007906,17,2.84
1007907,17,2.179
1007908,17,0.755
1007909,17,2.879
1007910,17,1.559
1007911,17,0.1
1007912,17,2.365
1007913,17,1.639
1007914,17,2.694
1007915,17,2.579
1007916,17,1.079
1007917,17,1.682
1007918,17,1.024
1007919,17,2.198
1007920,17,1.455
1007921,17,0.671
1007922,17,0.099
1007923,17,1.805
1007924,17,1.548
1007925,17,1.335
1007926,17,2.956
1007927,17,0.483
1007928,17,2.967
1007929,17,1.177
1007930,17,0.774
1007931,17,2.22
1007932,17,2.324
1007933,17,1.718
1007934,17,0.263
1007935,17,0.585
1007936,17,2.449
1007937,17,2.91
1007938,17,1.64
1007939,17,1.834
1007940,17,2.63
1007941,17,0.406
1007942,17,0.727
1007943,17,0.36
1007944,17,1.768
1007945,17,1.801
1007946,17,1.876
1007947,17,1.258
1007948,17,1.056
1007949,17,2.487
1007950,17,0.187
1007951,17,2.272
1007952,17,2.202
1007953,17,0.636
1007954,17,0.228
1007955,17,0.734
1007956,17,2.641
1007957,17,0.987
1007958,17,2.319
1007959,17,0.187
1007960,17,1.56
1007961,17,0.183
1007962,17,2.92
1007963,17,0.571
1007964,17,0.377
1007965,17,0.74
1007966,17,2.403
1007967,17,2.588
1007968,17,0.268
1007969,17,1.207
1007970,17,0.15
1007971,17,0.727
1007972,17,0.09
1007973,17,1.458
1007974,17,1.581
1007975,17,1.211
1007976,17,0.537
1007977,17,2.85
1007978,17,1.59
1007979,17,0.959
1007980,17,0.401
1007981,17,2.143
1007982,17,1.653
1007983,17,0.941
1007984,17,1.019
1007985,17,0.044
1007986,17,2.471
1007987,17,1.769
1007988,17,1.278
1007989,17,1.511
1007990,17,2.212
1007991,17,0.963
1007992,17,2.79
1007993,17,1.096
1007994,17,0.304
1007995,17,0.325
1007996,17,0.982
1007997,17,0.41
1007998,17,1.085
1007999,17,0.322
1008000,17,2.917
1008001,17,0.019
1008002,17,0.446
1008003,17,0.775
1008004,17,0.111
1008005,17,2.086
1008006,17,2.768
1008007,17,1.275
1008008,17,2.763
1008009,17,1.597
1008010,17,1.438
1008011,17,1.982
1008012,17,0.8
1008013,17,2.404
1008014,17,2.823
1008015,17,1.394
1008016,17,0.356
1008017,17,1.379
1008018,17,2.822
1008019,17,2.807
1008020,17,2.096
1008021,17,1.366
1008022,17,1.746
1008023,17,0.982
1008024,17,0.979
1008025,17,1.923
1008026,17,0.754
1008027,17,2.753
1008028,17,0.566
1008029,17,2.059
1008030,17,2.41
1008031,17,1.006
1008032,17,0.946
1008033,17,0.531
1008034,17,1.905
1008035,17,0.8
1008036,17,1.377
1008037,17,2.815
1008038,17,1.534
1008039,17,0.128
1008040,17,0.148
1008041,17,2.193
1008042,17,1.016
1008043,17,2.985
1008044,17,0.043
1008045,17,0.428
1008046,17,1.968
1008047,17,2.026
1008048,17,2.185
1008049,17,2.775
1008050,17,1.221
1008051,17,1.115
1008052,17,1.692
1008053,17,2.251
1008054,17,0.647
1008055,17,2.978
1008056,17,1.37
1008057,17,0.883
1008058,17,0.517
1008059,17,1.584
1008060,17,1.76
1008061,17,2.37
1008062,17,1.118
1008063,17,1.881
1008064,17,0.839
1008065,17,2.262
1008066,17,0.762
1008067,17,1.303
1008068,17,0.994
1008069,17,0.94
1008070,17,1.259
1008071,17,1.872
1008072,17,1.646
1008073,17,0.779
1008074,17,0.089
1008075,17,0.119
1008076,17,1.121
1008077,17,2.198
1008078,17,2.275
1008079,17,2.131
1008080,17,2.637
1008081,17,1.255
1008082,17,2.991
1008083,17,0.536
1008084,17,2.267
1008085,17,2.936
1008086,17,2.844
1008087,17,2.51
1008088,17,0.206
1008089,17,0.987
1008090,17,1.605
1008091,17,2.882
1008092,17,0.145
1008093,17,1.718
1008094,17,1.922
1008095,17,0.45
1008096,17,2.635
1008097,17,2.832
1008098,17,0.522
1008099,17,2.422
1008100,17,2.72
1008101,17,2.471
1008102,17,0.796
1008103,17,2.208
1008104,17,1.496
1008105,17,1.478
1008106,17,1.597
1008107,17,1.785
1008108,17,1.611
1008109,17,1.939
1008110,17,2.797
1008111,17,2.249
1008112,17,2.825
1008113,17,0.362
1008114,17,0.171
1008115,17,2.588
1008116,17,2.938
1008117,17,0.218
1008118,17,0.778
1008119,17,2.994
1008120,17,1.368
1008121,17,0.964
1008122,17,0.377
1008123,17,1.819
1008124,17,1.094
1008125,17,0.044
1008126,17,2.504
1008127,17,0.051
1008128,17,2.519
1008129,17,1.778
1008130,17,1.08
1008131,17,0.517
1008132,17,0.124
1008133,17,1.257
1008134,17,2.106
1008135,17,1.262
1008136,17,0.472
1008137,17,0.423
1008138,17,1.188
1008139,17,2.076
1008140,17,1.303
1008141,17,0.632
1008142,17,2.088
1008143,17,0.752
1008144,17,1.903
1008145,17,2.692
1008146,17,2.017
1008147,17,2.84
1008148,17,0.946
1008149,17,1.969
1008150,17,2.63
1008151,17,2.267
1008152,17,0.693
1008153,17,2.23
1008154,17,0.277
1008155,17,2.123
1008156,17,2.115
1008157,17,2.112
1008158,17,2.512
1008159,17,1.671
1008160,17,0.428
1008161,17,2.525
1008162,17,2.975
1008163,17,1.112
1008164,17,1.932
1008165,17,0.579
1008166,17,0.407
1008167,17,0.429
1008168,17,2.636
1008169,17,2.952
1008170,17,2.217
1008171,17,1.616
1008172,17,0.569
1008173,17,1.085
1008174,17,1.56
1008175,17,2.364
1008176,17,2.873
1008177,17,1.635
1008178,17,1.874
1008179,17,1.335
1008180,17,0.845
1008181,17,0.868
1008182,17,0.63
1008183,17,1.685
1008184,17,2.685
1008185,17,1.351
1008186,17,0.326
1008187,17,1.899
1008188,17,1.458
1008189,17,2.346
1008190,17,1.218
1008191,17,2.274
1008192,17,2.785
1008193,17,2.637
1008194,17,1.223
1008195,17,0.992
1008196,17,2.859
1008197,17,0.482
1008198,17,0.304
1008199,17,0.397
1008200,17,1.916
1008201,17,1.143
1008202,17,0.304
1008203,17,0.344
1008204,17,0.554
1008205,17,2.066
1008206,17,1.808
1008207,17,0.504
1008208,17,0.022
1008209,17,0.89
1008210,17,0.52
1008211,17,2.84
1008212,17,2.809
1008213,17,2.031
1008214,17,0.755
1008215,17,2.479
1008216,17,2.14
1008217,17,0.784
1008218,17,2.448
1008219,17,2.282
1008220,17,0.501
1008221,17,0.09
1008222,17,1.294
1008223,17,2.549
1008224,17,2.864
1008225,17,1.831
1008226,17,0.504
1008227,17,0.126
1008228,17,0.2
1008229,17,1.75
1008230,17,0.656
1008231,17,1.267
1008232,17,0.565
1008233,17,1.198
1008234,17,2.878
1008235,17,0.356
1008236,17,0.002
1008237,17,2.142
1008238,17,1.401
1008239,17,2.626
1008240,17,2.382
1008241,17,0.756
1008242,17,2.213
1008243,17,1.84
1008244,17,1.376
1008245,17,0.583
1008246,17,1.122
1008247,17,1.198
1008248,17,1.48
1008249,17,0.005
1008250,17,0.825
1008251,17,2.77
1008252,17,0.688
1008253,17,1.272
1008254,17,1.143
1008255,17,0.419
1008256,17,1.7
1008257,17,1.283
1008258,17,1.796
1008259,17,2.485
1008260,17,1.872
1008261,17,2.706
1008262,17,2.862
1008263,17,1.459
1008264,17,2.913
1008265,17,2.147
1008266,17,0.83
1008267,17,0.686
1008268,17,0.213
1008269,17,0.129
1008270,17,0.66
1008271,17,0.929
1008272,17,0.746
1008273,17,1.801
1008274,17,0.325
1008275,17,2.077
1008276,17,0.318
1008277,17,0.783
1008278,17,1.624
1008279,17,0.23
1008280,17,2.935
1008281,17,0.713
1008282,17,2.669
1008283,17,0.06
1008284,17,0.719
1008285,17,1.28
1008286,17,2.321
1008287,17,2.495
1008288,17,1.52
1008289,17,0.686
1008290,17,0.836
1008291,17,1.52
1008292,17,1.073
1008293,17,0.322
1008294,17,1.126
1008295,17,0.788
1008296,17,0.527
1008297,17,1.831
1008298,17,2.74
1008299,17,2.402
1008300,17,0.393
1008301,17,2.798
1008302,17,2.478
1008303,17,0.477
1008304,17,2.52
1008305,17,1.421
1008306,17,1.303
1008307,17,2.929
1008308,17,2.468
1008309,17,2.249
1008310,17,2.171
1008311,17,1.031
1008312,17,1.551
1008313,17,1.025
1008314,17,1.779
1008315,17,0.133
1008316,17,0.732
1008317,17,2.688
1008318,17,1.127
1008319,17,0.813
1008320,17,2.935
1008321,17,0.994
1008322,17,2.472
1008323,17,2.467
1008324,17,0.146
1008325,17,2.885
1008326,17,2.442
1008327,17,0.29
1008328,17,2.676
1008329,17,2.616
1008330,17,1.529
1008331,17,2.468
1008332,17,0.272
1008333,17,0.54
1008334,17,0.852
1008335,17,0.213
1008336,17,0.864
1008337,17,1.566
1008338,17,2.436
1008339,17,0.979
1008340,17,2.214
1008341,17,2.714
1008342,17,0.548
1008343,17,0.985
1008344,17,1.197
1008345,17,0.299
1008346,17,2.7
1008347,17,2.245
1008348,17,0.243
1008349,17,2.988
1008350,17,0.743
1008351,17,2.945
1008352,17,0.251
1008353,17,0.892
1008354,17,1.432
1008355,17,1.528
1008356,17,2.739
1008357,17,1.634
1008358,17,2.609
1008359,17,0.441
1008360,17,2.648
1008361,17,0.208
1008362,17,2.085
1008363,17,0.865
1008364,17,2.43
1008365,17,1.929
1008366,17,1.09
1008367,17,1.616
1008368,17,2.311
1008369,17,1.802
1008370,17,2.883
1008371,17,0.724
1008372,17,0.574
1008373,17,1.278
1008374,17,1.412
1008375,17,2.259
1008376,17,0.451
1008377,17,2.852
1008378,17,0.355
1008379,17,0.398
1008380,17,1.743
1008381,17,2.357
1008382,17,2.054
1008383,17,2.91
1008384,17,0.69
1008385,17,0.894
1008386,17,0.301
1008387,17,2.179
1008388,17,1.213
1008389,17,1.713
1008390,17,1.506
1008391,17,0.92
1008392,17,0.37
1008393,17,1.685
1008394,17,2.802
1008395,17,0.68
1008396,17,2.919
1008397,17,2.281
1008398,17,0.292
1008399,17,0.024
1008400,17,2.055
1008401,17,2.349
1008402,17,0.091
1008403,17,0.426
1008404,17,2.243
1008405,17,2.746
1008406,17,2.944
1008407,17,0.577
1008408,17,1.218
1008409,17,2.224
1008410,17,2.89
1008411,17,1.609
1008412,17,1.385
1008413,17,0.646
1008414,17,0.484
1008415,17,1.138
1008416,17,2.35
1008417,17,1.786
1008418,17,1.613
1008419,17,0.661
1008420,17,2.569
1008421,17,0.692
1008422,17,2.268
1008423,17,0.368
1008424,17,2.471
1008425,17,2.903
1008426,17,0.883
1008427,17,0.889
1008428,17,2.147
1008429,17,1.585
1008430,17,0.551
1008431,17,1.072
1008432,17,0.295
1008433,17,0.984
1008434,17,2.52
1008435,17,1.038
1008436,17,2.772
1008437,17,1.229
1008438,17,1.262
1008439,17,0.875
1008440,17,0.269
1008441,17,0.071
1008442,17,0.088
1008443,17,0.172
1008444,17,1.329
1008445,17,1.927
1008446,17,0.275
1008447,17,1.48
1008448,17,2.544
1008449,17,1.905
1008450,17,1.342
1008451,17,1.036
1008452,17,2.693
1008453,17,0.017
1008454,17,2.143
1008455,17,2.313
1008456,17,2.909
1008457,17,1.076
1008458,17,1.78
1008459,17,2.478
1008460,17,0.313
1008461,17,2.418
1008462,17,1.535
1008463,17,1.155
1008464,17,1.86
1008465,17,2.92
1008466,17,2.454
1008467,17,1.257
1008468,17,1.868
1008469,17,2.727
1008470,17,2.521
1008471,17,0.898
1008472,17,0.946
1008473,17,1.92
1008474,17,0.102
1008475,17,0.825
1008476,17,2.122
1008477,17,2.867
1008478,17,1.172
1008479,17,0.138
1008480,17,2.046
1008481,17,1.503
1008482,17,1.497
1008483,17,2.14
1008484,17,0.813
1008485,17,1.826
1008486,17,0.046
1008487,17,1.559
1008488,17,1.555
1008489,17,0.598
1008490,17,0.872
1008491,17,0.003
1008492,17,0.945
1008493,17,1.232
1008494,17,1.933
1008495,17,1.436
1008496,17,0.605
1008497,17,0.33
1008498,17,2.15
1008499,17,0.29
1008500,17,0.802
1008501,17,1.901
1008502,17,0.722
1008503,17,0.028
1008504,17,2.546
1008505,17,0.704
1008506,17,0.61
1008507,17,2.735
1008508,17,2.68
1008509,17,2.448
1008510,17,1.672
1008511,17,2.777
1008512,17,0.631
1008513,17,0.267
1008514,17,0.528
1008515,17,2.699
1008516,17,1.514
1008517,17,1.386
1008518,17,1.296
1008519,17,1.945
1008520,17,2.982
1008521,17,0.46
1008522,17,2.84
1008523,17,1.099
1008524,17,2.878
1008525,17,1.976
1008526,17,0.52
1008527,17,0.209
1008528,17,1.409
1008529,17,2.864
1008530,17,2.41
1008531,17,2.062
1008532,17,2.421
1008533,17,2.239
1008534,17,1.479
1008535,17,2.502
1008536,17,1.528
1008537,17,1.117
1008538,17,2.728
1008539,17,0.118
1008540,17,0.64
1008541,17,1.06
1008542,17,1.619
1008543,17,0.774
1008544,17,2.511
1008545,17,0.737
1008546,17,0.747
1008547,17,1.417
1008548,17,0.722
1008549,17,2.668
1008550,17,2.864
1008551,17,0.246
1008552,17,2.542
1008553,17,2.742
1008554,17,0.521
1008555,17,1.39
1008556,17,1.472
1008557,17,1.089
1008558,17,2.23
1008559,17,2.567
1008560,17,1.797
1008561,17,1.242
1008562,17,1.342
1008563,17,1.766
1008564,17,1.543
1008565,17,1.748
1008566,17,2.312
1008567,17,0.72
1008568,17,2.012
1008569,17,2.866
1008570,17,2.253
1008571,17,0.258
1008572,17,0.507
1008573,17,1.637
1008574,17,0.994
1008575,17,1.888
1008576,17,0.07
1008577,17,1.157
1008578,17,2.392
1008579,17,2.039
1008580,17,2.53
1008581,17,2.739
1008582,17,0.711
1008583,17,2.309
1008584,17,2.521
1008585,17,1.9
1008586,17,0.095
1008587,17,1.717
1008588,17,0.727
1008589,17,1.847
1008590,17,0.742
1008591,17,2.232
1008592,17,1.444
1008593,17,1.336
1008594,17,2.36
1008595,17,0.523
1008596,17,1.123
1008597,17,1.985
1008598,17,0.548
1008599,17,0.518
1008600,17,1.372
1008601,17,2.141
1008602,17,1.808
1008603,17,1.325
1008604,17,2.264
1008605,17,1.769
1008606,17,0.91
1008607,17,0.575
1008608,17,2.606
1008609,17,2.14
1008610,17,2.58
1008611,17,2.232
1008612,17,0.352
1008613,17,1.8
1008614,17,2.578
1008615,17,2.327
1008616,17,1.753
1008617,17,2.182
1008618,17,1.842
1008619,17,2.464
1008620,17,2.355
1008621,17,0.215
1008622,17,0.488
1008623,17,0.272
1008624,17,0.367
1008625,17,1.826
1008626,17,2.026
1008627,17,0.881
1008628,17,2.18
1008629,17,1.575
1008630,17,2.112
1008631,17,0.874
1008632,17,0.814
1008633,17,0.408
1008634,17,2.048
1008635,17,2.162
1008636,17,1.294
1008637,17,0.772
1008638,17,0.927
1008639,17,0.371
1008640,17,0.951
1008641,17,2.623
1008642,17,0.024
1008643,17,2.04
1008644,17,2.646
1008645,17,2.629
1008646,17,0.099
1008647,17,2.88
1008648,17,0.038
1008649,17,2.73
1008650,17,0.806
1008651,17,2.084
1008652,17,2.832
1008653,17,2.899
1008654,17,1.878
1008655,17,1.949
1008656,17,0.988
1008657,17,1.581
1008658,17,0.804
1008659,17,0.456
1008660,17,0.164
1008661,17,1.283
1008662,17,0.587
1008663,17,0.285
1008664,17,2.455
1008665,17,0.59
1008666,17,0.261
1008667,17,1.781
1008668,17,1.758
1008669,17,0.571
1008670,17,0.085
1008671,17,1.392
1008672,17,2.229
1008673,17,2.787
1008674,17,2.944
1008675,17,2.369
1008676,17,1.419
1008677,17,1.408
1008678,17,1.514
1008679,17,2.327
1008680,17,0.809
1008681,17,2.787
1008682,17,2.074
1008683,17,0.193
1008684,17,2.264
1008685,17,0.868
1008686,17,1.098
1008687,17,0.346
1008688,17,2.9
1008689,17,0.231
1008690,17,2.584
1008691,17,2.93
1008692,17,0.868
1008693,17,1.499
1008694,17,1.794
1008695,17,1.005
1008696,17,2.142
1008697,17,1.906
1008698,17,0.235
1008699,17,2.178
1008700,17,1.266
1008701,17,2.022
1008702,17,1.883
1008703,17,0.211
1008704,17,2.605
1008705,17,2.245
1008706,17,0.568
1008707,17,1.513
1008708,17,2.304
1008709,17,1.651
1008710,17,2.464
1008711,17,1.141
1008712,17,2.862
1008713,17,2.116
1008714,17,2.823
1008715,17,1.165
1008716,17,1.099
1008717,17,2.282
1008718,17,1.694
1008719,17,0.902
1008720,17,2.294
1008721,17,0.422
1008722,17,1.233
1008723,17,1.056
1008724,17,2.237
1008725,17,2.83
1008726,17,1.758
1008727,17,1.792
1008728,17,0.519
1008729,17,0.018
1008730,17,0.105
1008731,17,2.585
1008732,17,1.575
1008733,17,1.667
1008734,17,0.4
1008735,17,0.581
1008736,17,0.477
1008737,17,1.241
1008738,17,1.401
1008739,17,0.098
1008740,17,2.319
1008741,17,1.892
1008742,17,2.436
1008743,17,0.384
1008744,17,2.464
1008745,17,2.262
1008746,17,1.586
1008747,17,1.871
1008748,17,2.712
1008749,17,2.296
1008750,17,2.464
1008751,17,0.51
1008752,17,1.919
1008753,17,1.615
1008754,17,1.074
1008755,17,1.847
1008756,17,1.836
1008757,17,2.982
1008758,17,2.103
1008759,17,1.207
1008760,17,0.51
1008761,17,1.053
1008762,17,0.942
1008763,17,2.813
1008764,17,2.495
1008765,17,0.947
1008766,17,0.103
1008767,17,2.65
1008768,17,0.899
1008769,17,2.724
1008770,17,1.74
1008771,17,2.996
1008772,17,1.8
1008773,17,0.675
1008774,17,1.341
1008775,17,1.375
1008776,17,0.436
1008777,17,1.89
1008778,17,1.988
1008779,17,0.732
1008780,17,2.788
1008781,17,2.139
1008782,17,1.461
1008783,17,1.36
1008784,17,1.302
1008785,17,0.649
1008786,17,0.12
1008787,17,1.315
1008788,17,1.405
1008789,17,0.066
1008790,17,1.482
1008791,17,2.73
1008792,17,0.548
1008793,17,0.044
1008794,17,1.017
1008795,17,2.888
1008796,17,2.241
1008797,17,1.612
1008798,17,0.517
1008799,17,2.468
1008800,17,0.468
1008801,17,0.729
1008802,17,0.742
1008803,17,2.492
1008804,17,2.783
1008805,17,0.883
1008806,17,0.182
1008807,17,2.969
1008808,17,0.38
1008809,17,0.941
1008810,17,2.025
1008811,17,0.769
1008812,17,2.035
1008813,17,0.804
1008814,17,2.383
1008815,17,0.953
1008816,17,0.365
1008817,17,1.449
1008818,17,0.059
1008819,17,0.312
1008820,17,2.049
1008821,17,0.449
1008822,17,2.447
1008823,17,0.638
1008824,17,2.419
1008825,17,1.5
1008826,17,2.969
1008827,17,1.402
1008828,17,0.4
1008829,17,0.827
1008830,17,0.369
1008831,17,2.842
1008832,17,1.298
1008833,17,1.607
1008834,17,2.642
1008835,17,0.096
1008836,17,1.554
1008837,17,0.399
1008838,17,1.144
1008839,17,1.006
1008840,17,1.648
1008841,17,1.019
1008842,17,1.759
1008843,17,2.945
1008844,17,0.425
1008845,17,0.887
1008846,17,2.37
1008847,17,0.154
1008848,17,0.101
1008849,17,1.476
1008850,17,2.081
1008851,17,1.837
1008852,17,2.265
1008853,17,1.663
1008854,17,0.235
1008855,17,2.515
1008856,17,1.721
1008857,17,2.225
1008858,17,0.586
1008859,17,1.643
1008860,17,0.322
1008861,17,2.703
1008862,17,2.388
1008863,17,2.078
1008864,17,2.452
1008865,17,0.095
1008866,17,2.4
1008867,17,0.747
1008868,17,1.411
1008869,17,0.0
1008870,17,1.459
1008871,17,0.664
1008872,17,0.715
1008873,17,0.906
1008874,17,0.468
1008875,17,2.819
1008876,17,0.161
1008877,17,1.259
1008878,17,0.71
1008879,17,0.873
1008880,17,2.253
1008881,17,1.094
1008882,17,1.371
1008883,17,1.074
1008884,17,2.903
1008885,17,1.36
1008886,17,0.881
1008887,17,1.769
1008888,17,0.664
1008889,17,2.57
1008890,17,2.624
1008891,17,0.12
1008892,17,1.699
1008893,17,1.602
1008894,17,1.471
1008895,17,0.19
1008896,17,1.845
1008897,17,1.002
1008898,17,1.3
1008899,17,1.423
1008900,17,2.194
1008901,17,1.74
1008902,17,0.747
1008903,17,0.667
1008904,17,0.959
1008905,17,0.911
1008906,17,1.735
1008907,17,1.392
1008908,17,0.907
1008909,17,1.149
1008910,17,1.993
1008911,17,2.198
1008912,17,0.655
1008913,17,2.555
1008914,17,2.308
1008915,17,0.734
1008916,17,1.389
1008917,17,2.391
1008918,17,1.087
1008919,17,0.264
1008920,17,0.792
1008921,17,1.941
1008922,17,2.894
1008923,17,0.206
1008924,17,1.935
1008925,17,1.524
1008926,17,0.354
1008927,17,0.334
1008928,17,0.04
1008929,17,0.424
1008930,17,0.897
1008931,17,1.734
1008932,17,2.592
1008933,17,0.763
1008934,17,0.268
1008935,17,2.459
1008936,17,0.433
1008937,17,2.499
1008938,17,0.84
1008939,17,0.461
1008940,17,2.468
1008941,17,0.136
1008942,17,2.554
1008943,17,0.998
1008944,17,1.176
1008945,17,1.164
1008946,17,1.606
1008947,17,0.517
1008948,17,0.161
1008949,17,1.003
1008950,17,1.072
1008951,17,1.168
1008952,17,0.213
1008953,17,1.654
1008954,17,2.011
1008955,17,1.806
1008956,17,2.19
1008957,17,0.895
1008958,17,2.995
1008959,17,1.649
1008960,17,1.96
1008961,17,0.107
1008962,17,2.253
1008963,17,0.669
1008964,17,2.052
1008965,17,2.908
1008966,17,2.157
1008967,17,2.93
1008968,17,0.819
1008969,17,0.266
1008970,17,0.332
1008971,17,2.225
1008972,17,0.023
1008973,17,1.385
1008974,17,2.078
1008975,17,1.308
1008976,17,0.097
1008977,17,1.358
1008978,17,0.711
1008979,17,2.302
1008980,17,0.046
1008981,17,1.715
1008982,17,1.57
1008983,17,0.684
1008984,17,2.361
1008985,17,1.327
1008986,17,1.398
1008987,17,1.176
1008988,17,0.357
1008989,17,2.356
1008990,17,1.95
1008991,17,1.587
1008992,17,0.011
1008993,17,2.829
1008994,17,0.179
1008995,17,2.09
1008996,17,2.959
1008997,17,1.237
1008998,17,1.432
1008999,17,2.1
1009000,17,2.512
1009001,17,2.834
1009002,17,0.553
1009003,17,2.332
1009004,17,2.464
1009005,17,0.053
1009006,17,2.689
1009007,17,1.878
1009008,17,0.767
1009009,17,0.903
1009010,17,0.233
1009011,17,0.895
1009012,17,1.696
1009013,17,0.249
1009014,17,1.517
1009015,17,1.945
1009016,17,1.296
1009017,17,1.243
1009018,17,1.879
1009019,17,0.039
1009020,17,2.73
1009021,17,1.235
1009022,17,0.212
1009023,17,1.079
1009024,17,1.607
1009025,17,0.115
1009026,17,1.376
1009027,17,1.848
1009028,17,1.052
1009029,17,0.671
1009030,17,0.198
1009031,17,2.604
1009032,17,0.789
1009033,17,0.013
1009034,17,0.804
1009035,17,0.517
1009036,17,0.706
1009037,17,2.975
1009038,17,1.96
1009039,17,0.007
1009040,17,0.717
1009041,17,0.241
1009042,17,0.916
